Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product,Sales,Quantity,Discount,Profit,Region,City,Payment_Mode,Year,Month,Month_Name,Quarter,Year_Month,Profit_Margin,Revenue_per_Unit
ORD-001929,2024-02-14,CUST-00596,Diya Kumar,Home & Kitchen,Appliances,Appliances - 356,19602.45,1,0.2,858.52,West,Mumbai,Cash on Delivery,2024,2,Feb,1,2024-02,0.043796566245545836,19602.45
ORD-000351,2025-06-25,CUST-03086,Kavya Patel,Beauty & Personal Care,Haircare,Haircare - 469,2179.65,2,0.05,684.05,North,Lucknow,UPI,2025,6,Jun,2,2025-06,0.31383478998921843,1089.825
ORD-006111,2023-06-09,CUST-01995,Diya Iyer,Sports & Outdoors,Cycling,Cycling - 138,8740.88,1,0.0,1287.75,North,Chandigarh,Credit Card,2023,6,Jun,2,2023-06,0.1473249832968763,8740.88
ORD-011499,2024-07-23,CUST-02931,Kavya Menon,Electronics,Laptops,Laptops - 616,24432.33,1,0.0,3822.83,South,Bengaluru,UPI,2024,7,Jul,3,2024-07,0.15646604314856585,24432.33
ORD-009082,2025-09-03,CUST-01995,Diya Iyer,Books & Stationery,Office Supplies,Office Supplies - 173,1431.55,1,0.15,55.25,North,Jaipur,Debit Card,2025,9,Sep,3,2025-09,0.03859453040410744,1431.55
ORD-007454,2024-08-27,CUST-01995,Diya Iyer,Fashion,Footwear,Footwear - 477,5362.68,1,0.05,1241.69,North,Delhi,Credit Card,2024,8,Aug,3,2024-08,0.23154281068421012,5362.68
ORD-005876,2024-12-01,CUST-02700,Simran Kapoor,Fashion,Bags,Bags - 163,4006.01,1,0.0,1324.16,West,Surat,UPI,2024,12,Dec,4,2024-12,0.33054335860369793,4006.01
ORD-007364,2025-11-17,CUST-00285,Sneha Menon,Electronics,Smartphones,Smartphones - 259,41346.911250000005,1,0.05,3304.03,South,Hyderabad,UPI,2025,11,Nov,4,2025-11,0.0799099594168597,41346.911250000005
ORD-000565,2025-06-19,CUST-02040,Sai Malhotra,Home & Kitchen,Furniture,Furniture - 880,4493.58,1,0.1,802.66,North,Delhi,Credit Card,2025,6,Jun,2,2025-06,0.1786237254037983,4493.58
ORD-001583,2025-09-19,CUST-01071,Rohan Joshi,Fashion,Men's Wear,Men's Wear - 274,5085.91,1,0.0,1041.19,North,Chandigarh,UPI,2025,9,Sep,3,2025-09,0.20472049249790109,5085.91
ORD-002176,2024-12-30,CUST-02317,Reyansh Gupta,Beauty & Personal Care,Fragrance,Fragrance - 216,1608.23,1,0.0,586.33,North,Lucknow,Debit Card,2024,12,Dec,4,2024-12,0.3645809368063026,1608.23
ORD-007135,2025-12-09,CUST-00440,Meera Chatterjee,Electronics,Cameras,Cameras - 312,10384.47,1,0.0,1967.27,South,Bengaluru,UPI,2025,12,Dec,4,2025-12,0.18944346702335316,10384.47
ORD-009736,2024-03-13,CUST-00271,Karan Sharma,Electronics,Laptops,Laptops - 607,20493.8,1,0.05,1900.97,South,Chennai,UPI,2024,3,Mar,1,2024-03,0.09275829763147879,20493.8
ORD-003934,2024-11-22,CUST-00164,Sai Sharma,Sports & Outdoors,Cycling,Cycling - 163,28039.38,2,0.4,-4187.71,South,Kochi,Credit Card,2024,11,Nov,4,2024-11,-0.1493510198870303,14019.69
ORD-002708,2025-08-13,CUST-00596,Diya Kumar,Home & Kitchen,Decor,Decor - 219,4171.25,1,0.0,683.51,West,Ahmedabad,UPI,2025,8,Aug,3,2025-08,0.16386215163320347,4171.25
ORD-011908,2024-05-22,CUST-02346,Aarav Verma,Electronics,Accessories,Accessories - 276,9599.54,1,0.05,1330.54,East,Patna,UPI,2024,5,May,2,2024-05,0.1386045581350773,9599.54
ORD-008301,2024-01-29,CUST-02294,Sai Kumar,Home & Kitchen,Furniture,Furniture - 273,4113.27,1,0.1,438.02,East,Bhubaneswar,UPI,2024,1,Jan,1,2024-01,0.10648948403581578,4113.27
ORD-003536,2025-08-13,CUST-02050,Aman Patel,Sports & Outdoors,Sportswear,Sportswear - 503,2747.97,1,0.15,47.36,South,Hyderabad,Debit Card,2025,8,Aug,3,2025-08,0.017234540406190754,2747.97
ORD-007803,2024-12-02,CUST-01293,Ananya Nair,Home & Kitchen,Cookware,Cookware - 790,21248.65,1,0.4,-3016.72,East,Patna,UPI,2024,12,Dec,4,2024-12,-0.1419723135352128,21248.65
ORD-011211,2023-08-04,CUST-01486,Riya Sharma,Fashion,Men's Wear,Men's Wear - 973,9862.47,2,0.1,1656.63,East,Guwahati,Credit Card,2023,8,Aug,3,2023-08,0.1679731345190404,4931.235
ORD-003740,2024-06-06,CUST-00282,Priya Gupta,Electronics,Headphones,Headphones - 839,41346.911250000005,1,0.4,-10943.73,South,Hyderabad,Cash on Delivery,2024,6,Jun,2,2024-06,-0.26468071420933525,41346.911250000005
ORD-009437,2024-07-01,CUST-03141,Aarav Kumar,Fashion,Footwear,Footwear - 149,4703.52,2,0.15,955.62,South,Hyderabad,UPI,2024,7,Jul,3,2024-07,0.20317124196346564,2351.76
ORD-000822,2023-10-12,CUST-00264,Simran Gupta,Beauty & Personal Care,Haircare,Haircare - 114,208.56,1,0.15,56.56,West,Pune,UPI,2023,10,Oct,4,2023-10,0.27119294207901806,208.56
ORD-002064,2024-01-21,CUST-01999,Aarav Kapoor,Fashion,Men's Wear,Men's Wear - 980,4474.53,1,0.2,624.68,South,Bengaluru,Credit Card,2024,1,Jan,1,2024-01,0.1396079588247257,4474.53
ORD-008112,2025-12-12,CUST-03034,Diya Singh,Fashion,Watches,Watches - 193,829.07,1,0.05,170.44,North,Lucknow,UPI,2025,12,Dec,4,2025-12,0.2055797459804359,829.07
ORD-000082,2025-08-15,CUST-02849,Vivaan Malhotra,Beauty & Personal Care,Skincare,Skincare - 977,547.43,1,0.05,165.84,West,Pune,Cash on Delivery,2025,8,Aug,3,2025-08,0.3029428420071973,547.43
ORD-007733,2024-03-13,CUST-00596,Diya Kumar,Home & Kitchen,Storage,Storage - 600,10373.53,1,0.0,2473.3,West,Ahmedabad,Cash on Delivery,2024,3,Mar,1,2024-03,0.23842414298700634,10373.53
ORD-002698,2025-12-07,CUST-00164,Sai Sharma,Fashion,Men's Wear,Men's Wear - 818,5912.73,1,0.1,865.4,South,Chennai,Credit Card,2025,12,Dec,4,2025-12,0.1463621711121597,5912.73
ORD-000832,2023-10-11,CUST-02986,Karan Singh,Sports & Outdoors,Cycling,Cycling - 225,1832.23,1,0.0,397.77,West,Surat,Credit Card,2023,10,Oct,4,2023-10,0.21709610692980683,1832.23
ORD-004575,2025-12-23,CUST-01498,Nikhil Chatterjee,Home & Kitchen,Cookware,Cookware - 762,7556.33,1,0.15,657.31,South,Chennai,UPI,2025,12,Dec,4,2025-12,0.08698799549516763,7556.33
ORD-003827,2024-09-21,CUST-01685,Ishita Verma,Electronics,Cameras,Cameras - 601,28727.76,3,0.4,-5589.57,North,Chandigarh,Net Banking,2024,9,Sep,3,2024-09,-0.19457033893349152,9575.92
ORD-007314,2025-12-17,CUST-00725,Karan Verma,Fashion,Women's Wear,Women's Wear - 417,3502.68,2,0.0,1270.99,South,Chennai,UPI,2025,12,Dec,4,2025-12,0.36286215126702986,1751.34
ORD-002834,2023-10-10,CUST-01991,Ishita Verma,Fashion,Women's Wear,Women's Wear - 738,3926.63,2,0.3,-152.52,South,Bengaluru,Cash on Delivery,2023,10,Oct,4,2023-10,-0.038842467968716175,1963.315
ORD-007783,2023-10-10,CUST-00387,Aarav Bose,Beauty & Personal Care,Fragrance,Fragrance - 740,1382.39,1,0.0,435.19,West,Ahmedabad,Cash on Delivery,2023,10,Oct,4,2023-10,0.3148098582889054,1382.39
ORD-011200,2023-03-06,CUST-00525,Rohan Verma,Beauty & Personal Care,Fragrance,Fragrance - 455,435.02,1,0.05,135.05,West,Pune,UPI,2023,3,Mar,1,2023-03,0.31044549675876976,435.02
ORD-006408,2023-01-03,CUST-02248,Ayaan Chatterjee,Beauty & Personal Care,Skincare,Skincare - 950,2734.8,1,0.2,295.59,West,Surat,Credit Card,2023,1,Jan,1,2023-01,0.10808468626590609,2734.8
ORD-000049,2024-01-05,CUST-00959,Reyansh Iyer,Electronics,Headphones,Headphones - 662,41346.911250000005,1,0.0,6257.02,South,Kochi,Credit Card,2024,1,Jan,1,2024-01,0.15132980459332376,41346.911250000005
ORD-006619,2025-01-05,CUST-00164,Sai Sharma,Fashion,Men's Wear,Men's Wear - 152,3992.15,1,0.1,968.89,South,Kochi,UPI,2025,1,Jan,1,2025-01,0.24269879638791125,3992.15
ORD-004748,2023-10-08,CUST-02190,Vihaan Joshi,Electronics,Headphones,Headphones - 259,34717.6,2,0.4,-7489.44,South,Kochi,Cash on Delivery,2023,10,Oct,4,2023-10,-0.21572458925732194,17358.8
ORD-011298,2024-02-01,CUST-01373,Arjun Reddy,Fashion,Footwear,Footwear - 415,9385.59,2,0.0,2624.55,West,Pune,Credit Card,2024,2,Feb,1,2024-02,0.2796361230354192,4692.795
ORD-009225,2024-10-01,CUST-02743,Kavya Gupta,Beauty & Personal Care,Fragrance,Fragrance - 872,1156.18,1,0.0,398.64,South,Chennai,Cash on Delivery,2024,10,Oct,4,2024-10,0.3447906035392413,1156.18
ORD-004771,2024-10-19,CUST-01584,Karan Kumar,Home & Kitchen,Decor,Decor - 854,22527.42,1,0.2,549.33,South,Kochi,Cash on Delivery,2024,10,Oct,4,2024-10,0.024384949541492104,22527.42
ORD-009072,2025-03-01,CUST-00543,Arjun Kapoor,Books & Stationery,Art Supplies,Art Supplies - 265,785.84,2,0.0,154.39,West,Pune,UPI,2025,3,Mar,1,2025-03,0.196464929247684,392.92
ORD-004096,2025-11-12,CUST-01287,Karan Reddy,Home & Kitchen,Appliances,Appliances - 612,4163.78,1,0.05,1112.82,South,Chennai,Credit Card,2025,11,Nov,4,2025-11,0.26726195908525424,4163.78
ORD-002690,2025-08-18,CUST-01514,Aditya Bose,Home & Kitchen,Storage,Storage - 295,11198.13,1,0.0,3111.32,West,Pune,UPI,2025,8,Aug,3,2025-08,0.2778428183991435,11198.13
ORD-005704,2023-08-21,CUST-00688,Neha Das,Beauty & Personal Care,Fragrance,Fragrance - 337,3344.87,1,0.1,1044.95,East,Guwahati,Net Banking,2023,8,Aug,3,2023-08,0.312403770550126,3344.87
ORD-004618,2025-02-16,CUST-00883,Meera Joshi,Beauty & Personal Care,Skincare,Skincare - 794,2760.11,1,0.0,914.77,East,Guwahati,Cash on Delivery,2025,2,Feb,1,2025-02,0.3314251968218658,2760.11
ORD-008332,2025-07-26,CUST-01998,Kavya Patel,Beauty & Personal Care,Grooming,Grooming - 938,2092.54,1,0.05,572.39,East,Guwahati,Cash on Delivery,2025,7,Jul,3,2025-07,0.27353837919466295,2092.54
ORD-002374,2024-01-03,CUST-02311,Riya Das,Home & Kitchen,Storage,Storage - 498,41346.911250000005,4,0.0,13395.22,West,Ahmedabad,Credit Card,2024,1,Jan,1,2024-01,0.3239714792480417,10336.727812500001
ORD-007368,2023-12-21,CUST-02841,Arjun Malhotra,Beauty & Personal Care,Haircare,Haircare - 776,504.71,1,0.0,212.38,East,Guwahati,Cash on Delivery,2023,12,Dec,4,2023-12,0.4207961007311129,504.71
ORD-002759,2024-10-21,CUST-01633,Kavya Chatterjee,Sports & Outdoors,Cycling,Cycling - 223,3612.0,1,0.2,-31.97,East,Patna,Net Banking,2024,10,Oct,4,2024-10,-0.008851052048726467,3612.0
ORD-010091,2025-10-06,CUST-03020,Ishita Singh,Electronics,Cameras,Cameras - 109,11131.95,1,0.2,-597.89,South,Bengaluru,UPI,2025,10,Oct,4,2025-10,-0.053709368080165645,11131.95
ORD-011257,2023-05-27,CUST-02750,Tanya Sharma,Home & Kitchen,Appliances,Appliances - 694,8957.66,1,0.0,2028.1,West,Ahmedabad,Cash on Delivery,2023,5,May,2,2023-05,0.2264095757150863,8957.66
ORD-005512,2023-10-13,CUST-00370,Karan Joshi,Sports & Outdoors,Sportswear,Sportswear - 430,1834.01,1,0.0,316.36,East,Patna,Credit Card,2023,10,Oct,4,2023-10,0.17249633317157487,1834.01
ORD-005364,2024-11-04,CUST-01995,Diya Iyer,Fashion,Watches,Watches - 580,2006.87,1,0.3,99.01,North,Delhi,Cash on Delivery,2024,11,Nov,4,2024-11,0.04933553244604783,2006.87
ORD-003881,2025-12-16,CUST-02252,Tanya Malhotra,Sports & Outdoors,Camping,Camping - 186,7658.73,1,0.2,279.61,East,Patna,Net Banking,2025,12,Dec,4,2025-12,0.036508663969091484,7658.73
ORD-010035,2025-03-15,CUST-01302,Nikhil Menon,Electronics,Cameras,Cameras - 162,41346.911250000005,1,0.0,395.43,West,Surat,Cash on Delivery,2025,3,Mar,1,2025-03,0.009563713178212313,41346.911250000005
ORD-006131,2024-01-25,CUST-01302,Nikhil Menon,Beauty & Personal Care,Grooming,Grooming - 827,1125.84,1,0.05,307.98,West,Ahmedabad,UPI,2024,1,Jan,1,2024-01,0.2735557450437007,1125.84
ORD-011058,2024-11-30,CUST-01470,Neha Gupta,Electronics,Cameras,Cameras - 294,14870.06,1,0.3,-2236.52,North,Jaipur,Debit Card,2024,11,Nov,4,2024-11,-0.15040423508714829,14870.06
ORD-011394,2025-04-13,CUST-02985,Arjun Verma,Fashion,Men's Wear,Men's Wear - 413,4140.05,1,0.0,1553.67,West,Ahmedabad,Net Banking,2025,4,Apr,2,2025-04,0.3752780763517349,4140.05
ORD-008098,2023-01-31,CUST-02211,Karan Das,Beauty & Personal Care,Fragrance,Fragrance - 920,2543.47,1,0.15,573.09,East,Patna,Credit Card,2023,1,Jan,1,2023-01,0.22531816770003188,2543.47
ORD-003946,2025-01-10,CUST-00250,Simran Reddy,Home & Kitchen,Appliances,Appliances - 280,18496.41,1,0.0,3278.72,West,Surat,UPI,2025,1,Jan,1,2025-01,0.17726250661614876,18496.41
ORD-009527,2025-12-11,CUST-02240,Pooja Nair,Beauty & Personal Care,Haircare,Haircare - 230,6650.42,2,0.0,2816.24,North,Delhi,Cash on Delivery,2025,12,Dec,4,2025-12,0.4234679914952739,3325.21
ORD-002165,2024-01-07,CUST-02252,Tanya Malhotra,Home & Kitchen,Cookware,Cookware - 883,20586.46,1,0.1,2732.39,East,Guwahati,Cash on Delivery,2024,1,Jan,1,2024-01,0.1327275306196403,20586.46
ORD-002887,2025-01-07,CUST-02801,Ananya Das,Fashion,Footwear,Footwear - 465,4185.09,1,0.15,724.32,East,Bhubaneswar,Credit Card,2025,1,Jan,1,2025-01,0.17307154684845488,4185.09
ORD-011473,2023-11-28,CUST-00596,Diya Kumar,Books & Stationery,Non-Fiction,Non-Fiction - 831,467.12,1,0.1,46.64,West,Surat,Debit Card,2023,11,Nov,4,2023-11,0.09984586401781127,467.12
ORD-008732,2024-08-20,CUST-01917,Aman Chatterjee,Electronics,Cameras,Cameras - 418,11712.91,1,0.0,1472.98,East,Bhubaneswar,Credit Card,2024,8,Aug,3,2024-08,0.1257569638971016,11712.91
ORD-000517,2024-10-14,CUST-03086,Kavya Patel,Fashion,Women's Wear,Women's Wear - 717,5398.44,1,0.0,1559.05,North,Delhi,Debit Card,2024,10,Oct,4,2024-10,0.2887963930320611,5398.44
ORD-009409,2025-06-07,CUST-02040,Sai Malhotra,Sports & Outdoors,Camping,Camping - 975,24846.43,2,0.1,1565.29,North,Jaipur,UPI,2025,6,Jun,2,2025-06,0.06299858772467513,12423.215
ORD-004677,2023-07-29,CUST-02801,Ananya Das,Home & Kitchen,Storage,Storage - 396,1437.02,2,0.05,347.79,East,Bhubaneswar,Cash on Delivery,2023,7,Jul,3,2023-07,0.24202168376223018,718.51
ORD-000173,2023-10-15,CUST-01302,Nikhil Menon,Home & Kitchen,Appliances,Appliances - 816,20316.53,4,0.0,4300.12,West,Ahmedabad,UPI,2023,10,Oct,4,2023-10,0.21165622279001386,5079.1325
ORD-000640,2025-04-20,CUST-01980,Aditya Singh,Electronics,Headphones,Headphones - 707,15762.27,1,0.1,1001.27,South,Hyderabad,Cash on Delivery,2025,4,Apr,2,2025-04,0.0635232108065653,15762.27
ORD-009612,2023-11-01,CUST-01026,Arjun Kumar,Home & Kitchen,Decor,Decor - 987,6142.94,1,0.1,862.5,South,Kochi,Credit Card,2023,11,Nov,4,2023-11,0.14040508290818404,6142.94
ORD-006662,2025-09-12,CUST-03086,Kavya Patel,Home & Kitchen,Storage,Storage - 206,11509.72,1,0.0,2100.38,North,Chandigarh,Credit Card,2025,9,Sep,3,2025-09,0.18248749752383206,11509.72
ORD-001144,2025-01-19,CUST-02583,Ananya Verma,Sports & Outdoors,Yoga,Yoga - 852,1974.23,1,0.05,282.93,South,Bengaluru,Debit Card,2025,1,Jan,1,2025-01,0.1433115695739605,1974.23
ORD-008689,2023-11-15,CUST-00346,Tanya Malhotra,Electronics,Smartphones,Smartphones - 487,41346.911250000005,1,0.2,-333.17,East,Kolkata,UPI,2023,11,Nov,4,2023-11,-0.008057917506473956,41346.911250000005
ORD-007200,2024-09-18,CUST-00176,Kavya Sharma,Beauty & Personal Care,Skincare,Skincare - 537,445.79,1,0.1,117.87,North,Chandigarh,UPI,2024,9,Sep,3,2024-09,0.2644070077839341,445.79
ORD-010099,2024-10-18,CUST-00187,Diya Patel,Home & Kitchen,Decor,Decor - 216,41346.911250000005,2,0.2,3623.86,East,Guwahati,UPI,2024,10,Oct,4,2024-10,0.08764524097310895,20673.455625000002
ORD-001833,2024-12-24,CUST-02203,Reyansh Joshi,Home & Kitchen,Storage,Storage - 827,5820.51,1,0.0,899.14,South,Bengaluru,Debit Card,2024,12,Dec,4,2024-12,0.15447787221394688,5820.51
ORD-007475,2023-02-28,CUST-02010,Arjun Bose,Electronics,Smartphones,Smartphones - 850,41346.911250000005,1,0.1,3085.22,East,Bhubaneswar,Debit Card,2023,2,Feb,1,2023-02,0.07461790752265683,41346.911250000005
ORD-006193,2023-09-23,CUST-02358,Aarav Nair,Fashion,Bags,Bags - 447,5515.51,1,0.0,1395.58,West,Surat,Net Banking,2023,9,Sep,3,2023-09,0.2530282784366269,5515.51
ORD-003687,2023-10-09,CUST-01778,Diya Iyer,Home & Kitchen,Cookware,Cookware - 670,13922.03,2,0.05,2468.95,North,Chandigarh,UPI,2023,10,Oct,4,2023-10,0.17734123543764807,6961.015
ORD-010522,2023-12-30,CUST-02086,Ananya Kumar,Beauty & Personal Care,Grooming,Grooming - 464,1500.41,1,0.0,628.67,North,Jaipur,Credit Card,2023,12,Dec,4,2023-12,0.41899880699275527,1500.41
ORD-006844,2024-10-24,CUST-02643,Tanya Menon,Electronics,Laptops,Laptops - 248,3243.25,1,0.2,-213.07,North,Chandigarh,UPI,2024,10,Oct,4,2024-10,-0.06569644646573652,3243.25
ORD-004538,2024-09-05,CUST-01616,Pooja Singh,Electronics,Smartphones,Smartphones - 729,10205.36,1,0.1,555.77,East,Bhubaneswar,Net Banking,2024,9,Sep,3,2024-09,0.05445863742190378,10205.36
ORD-006023,2025-12-17,CUST-01995,Diya Iyer,Home & Kitchen,Storage,Storage - 941,19720.7,1,0.15,751.66,North,Delhi,Debit Card,2025,12,Dec,4,2025-12,0.03811527988357411,19720.7
ORD-008641,2025-12-01,CUST-00117,Aarav Malhotra,Electronics,Cameras,Cameras - 183,41346.911250000005,1,0.15,-2678.17,West,Surat,Credit Card,2025,12,Dec,4,2025-12,-0.06477315763217983,41346.911250000005
ORD-000835,2025-09-06,CUST-02859,Arjun Bose,Fashion,Women's Wear,Women's Wear - 989,1734.69,1,0.0,647.94,South,Hyderabad,UPI,2025,9,Sep,3,2025-09,0.37351918786641997,1734.69
ORD-002487,2024-11-11,CUST-02439,Diya Reddy,Sports & Outdoors,Yoga,Yoga - 750,13709.95,1,0.0,3049.88,South,Hyderabad,Cash on Delivery,2024,11,Nov,4,2024-11,0.22245741231733157,13709.95
ORD-009026,2024-05-21,CUST-03075,Aditya Kapoor,Fashion,Footwear,Footwear - 251,1771.22,1,0.15,278.2,West,Surat,Net Banking,2024,5,May,2,2024-05,0.1570668804552794,1771.22
ORD-010943,2023-05-10,CUST-01980,Aditya Singh,Sports & Outdoors,Camping,Camping - 596,6318.8,1,0.3,-19.37,South,Kochi,Debit Card,2023,5,May,2,2023-05,-0.0030654554662277646,6318.8
ORD-010090,2025-01-01,CUST-01474,Riya Iyer,Beauty & Personal Care,Skincare,Skincare - 567,2978.83,1,0.05,997.8,East,Guwahati,Net Banking,2025,1,Jan,1,2025-01,0.33496372736947055,2978.83
ORD-009910,2024-05-24,CUST-03064,Vihaan Joshi,Electronics,Cameras,Cameras - 272,6496.47,1,0.1,275.2,North,Lucknow,Credit Card,2024,5,May,2,2024-05,0.04236146707365692,6496.47
ORD-006998,2025-01-29,CUST-02425,Vihaan Joshi,Home & Kitchen,Decor,Decor - 588,23238.8,1,0.1,3263.91,North,Delhi,UPI,2025,1,Jan,1,2025-01,0.14045088386663682,23238.8
ORD-000066,2024-09-23,CUST-02284,Rohan Bose,Electronics,Cameras,Cameras - 337,7397.88,1,0.15,299.19,South,Bengaluru,UPI,2024,9,Sep,3,2024-09,0.04044266735875683,7397.88
ORD-008628,2023-12-30,CUST-01388,Meera Kumar,Sports & Outdoors,Yoga,Yoga - 160,11414.32,1,0.05,2305.62,West,Pune,UPI,2023,12,Dec,4,2023-12,0.201993636064172,11414.32
ORD-004881,2024-06-26,CUST-02281,Priya Reddy,Fashion,Women's Wear,Women's Wear - 183,8459.85,2,0.15,1167.49,South,Hyderabad,UPI,2024,6,Jun,2,2024-06,0.13800362890594986,4229.925
ORD-008207,2025-12-30,CUST-02358,Aarav Nair,Home & Kitchen,Decor,Decor - 680,5500.77,1,0.0,980.68,West,Surat,UPI,2025,12,Dec,4,2025-12,0.17828049527611586,5500.77
ORD-002025,2025-02-03,CUST-00615,Vihaan Kumar,Home & Kitchen,Furniture,Furniture - 362,11938.28,1,0.05,1845.91,South,Kochi,UPI,2025,2,Feb,1,2025-02,0.15462110119715738,11938.28
ORD-008303,2024-12-03,CUST-00687,Ishita Reddy,Electronics,Smartphones,Smartphones - 606,41346.911250000005,1,0.0,5498.07,North,Delhi,Credit Card,2024,12,Dec,4,2024-12,0.1329741408434711,41346.911250000005
ORD-000355,2025-02-14,CUST-00368,Arjun Chatterjee,Electronics,Headphones,Headphones - 889,41346.911250000005,1,0.4,-11810.2,East,Guwahati,UPI,2025,2,Feb,1,2025-02,-0.2856368140437576,41346.911250000005
ORD-005933,2024-03-01,CUST-01405,Nikhil Singh,Books & Stationery,Academic,Academic - 690,362.83,1,0.05,45.49,West,Mumbai,UPI,2024,3,Mar,1,2024-03,0.12537552021607917,362.83
ORD-007488,2023-10-06,CUST-00487,Priya Iyer,Home & Kitchen,Cookware,Cookware - 421,21382.56,1,0.05,2149.85,West,Mumbai,UPI,2023,10,Oct,4,2023-10,0.10054221758292739,21382.56
ORD-009776,2025-08-02,CUST-02478,Diya Singh,Fashion,Bags,Bags - 451,2048.6,1,0.0,641.99,South,Chennai,Cash on Delivery,2025,8,Aug,3,2025-08,0.3133798691789515,2048.6
ORD-006012,2023-06-25,CUST-01548,Neha Malhotra,Fashion,Footwear,Footwear - 735,4913.45,1,0.0,1503.13,West,Pune,UPI,2023,6,Jun,2,2023-06,0.3059215011855214,4913.45
ORD-006303,2025-10-26,CUST-01343,Kavya Iyer,Home & Kitchen,Cookware,Cookware - 679,17486.09,1,0.05,2060.91,East,Guwahati,UPI,2025,10,Oct,4,2025-10,0.11785996755135081,17486.09
ORD-008080,2023-02-18,CUST-02698,Meera Sharma,Sports & Outdoors,Sportswear,Sportswear - 777,27712.82,3,0.2,288.1,North,Chandigarh,Credit Card,2023,2,Feb,1,2023-02,0.01039591062908791,9237.606666666667
ORD-004569,2024-05-11,CUST-02284,Rohan Bose,Home & Kitchen,Appliances,Appliances - 911,14688.0,1,0.05,1579.47,West,Mumbai,Debit Card,2024,5,May,2,2024-05,0.10753472222222223,14688.0
ORD-003128,2023-10-07,CUST-02723,Reyansh Patel,Electronics,Accessories,Accessories - 262,41346.911250000005,1,0.15,-2510.27,West,Ahmedabad,UPI,2023,10,Oct,4,2023-10,-0.06071239481038622,41346.911250000005
ORD-010415,2025-03-25,CUST-02114,Ishita Menon,Fashion,Women's Wear,Women's Wear - 478,5879.92,1,0.05,1193.79,East,Bhubaneswar,UPI,2025,3,Mar,1,2025-03,0.2030282724935033,5879.92
ORD-000310,2025-07-25,CUST-01302,Nikhil Menon,Books & Stationery,Art Supplies,Art Supplies - 657,397.52,1,0.1,48.25,West,Surat,Debit Card,2025,7,Jul,3,2025-07,0.12137754075266653,397.52
ORD-004692,2024-11-13,CUST-01995,Diya Iyer,Beauty & Personal Care,Grooming,Grooming - 338,1419.15,1,0.3,148.55,North,Jaipur,Debit Card,2024,11,Nov,4,2024-11,0.10467533382658634,1419.15
ORD-007747,2025-11-28,CUST-01829,Kavya Joshi,Fashion,Footwear,Footwear - 750,5934.5,1,0.0,1865.27,East,Bhubaneswar,UPI,2025,11,Nov,4,2025-11,0.31430954587581095,5934.5
ORD-005737,2024-12-19,CUST-02281,Priya Reddy,Books & Stationery,Office Supplies,Office Supplies - 203,829.94,1,0.2,-5.71,South,Bengaluru,Debit Card,2024,12,Dec,4,2024-12,-0.006880015422801648,829.94
ORD-004355,2024-05-23,CUST-00529,Ishita Malhotra,Books & Stationery,Office Supplies,Office Supplies - 485,2409.94,1,0.3,-285.31,East,Patna,Credit Card,2024,5,May,2,2024-05,-0.11838883955617152,2409.94
ORD-007554,2023-01-13,CUST-00240,Sneha Verma,Home & Kitchen,Decor,Decor - 263,17179.67,1,0.3,-92.14,North,Chandigarh,Cash on Delivery,2023,1,Jan,1,2023-01,-0.005363316059039552,17179.67
ORD-005330,2024-11-26,CUST-01239,Kavya Gupta,Electronics,Laptops,Laptops - 138,11877.61,1,0.15,202.1,South,Kochi,UPI,2024,11,Nov,4,2024-11,0.017015207604896943,11877.61
ORD-007470,2023-03-19,CUST-01755,Vivaan Patel,Electronics,Laptops,Laptops - 387,13225.44,1,0.0,1597.29,South,Bengaluru,Credit Card,2023,3,Mar,1,2023-03,0.12077405364207164,13225.44
ORD-004708,2025-12-04,CUST-00788,Vihaan Patel,Fashion,Women's Wear,Women's Wear - 180,4049.02,1,0.05,1017.92,South,Chennai,Credit Card,2025,12,Dec,4,2025-12,0.2513991039807163,4049.02
ORD-002584,2024-11-02,CUST-00959,Reyansh Iyer,Electronics,Accessories,Accessories - 570,37270.52,1,0.1,2163.8,West,Surat,Cash on Delivery,2024,11,Nov,4,2024-11,0.0580566088157611,37270.52
ORD-008204,2023-11-13,CUST-00538,Priya Gupta,Beauty & Personal Care,Makeup,Makeup - 526,2017.2,1,0.1,580.04,South,Chennai,UPI,2023,11,Nov,4,2023-11,0.2875470949831449,2017.2
ORD-002771,2025-07-25,CUST-02986,Karan Singh,Beauty & Personal Care,Fragrance,Fragrance - 165,2994.15,1,0.0,1142.29,West,Mumbai,Credit Card,2025,7,Jul,3,2025-07,0.38150727251473704,2994.15
ORD-008700,2023-12-12,CUST-00164,Sai Sharma,Fashion,Bags,Bags - 734,1151.71,1,0.0,414.61,South,Kochi,Cash on Delivery,2023,12,Dec,4,2023-12,0.3599951376648636,1151.71
ORD-008224,2024-09-12,CUST-02540,Aman Nair,Beauty & Personal Care,Skincare,Skincare - 902,2843.82,2,0.2,666.18,East,Kolkata,UPI,2024,9,Sep,3,2024-09,0.23425533261598833,1421.91
ORD-005748,2025-10-15,CUST-00763,Riya Sharma,Home & Kitchen,Cookware,Cookware - 667,21444.46,2,0.1,1391.07,West,Ahmedabad,Debit Card,2025,10,Oct,4,2025-10,0.06486850216792589,10722.23
